,lyricid,lyricinfo,length
942,"Pandas(Index=957, LYRICS=""now she wanna fuck with me, live a life of luxury, models in my money trees, such beautiful company, fuck a 9 to 5 i'm seeing dollar signs, but i'm still driving around in my old whip, still living at home, got issues with my, old chick she blowin' up my phone, talkin 'bout some bullshit, like who's this, who's that, could be worse, so to calm her nerves, i just tell her, roll up an l and light it, let's go to space, be my co, i'll be the pilot, let's get away, let's get away, let's get away, let's get away, baby let's get away, money doesn't grow from trees, maybe we can make believe today, all i need is company, rest assure i got it babe, working for the finer things, getting in all kind of ways, pennies all in my champagne, every day we celebrate, fuck your little funds a million a'int enough, but i'm still driving around in my old whip, still living at home, got, issues with my new chick, she blowin' up my phone, now all i hear is womp' womp', womp' womp', but it could be worse, girl calm your nerves i want you to, roll up an l and light it, let's go to space, be my co i'll be the pilot, let's get away, let's get away, let's get away, let's get away, baby let's get away, money doesn't fall from trees, maybe we can make believe today, all i need is company, and the rest is yours, i promise babe, if money don't, b 31 through 60, b 31 through 60 welcome on aboard"")","chick, babe, live",1
943,"Pandas(Index=958, LYRICS='yanip yanip sondugumden haberin yok, durup durup guldugumden cok asigim cok, yasakliyiz ezelinden musadeniz yok, vasat miyiz guzelinden oyunumuz cok, dantellenmis geceler, kan kirmizi ojeler, kesik kesik cumleler, cik cik cik daha neler, yansin geceler, sabahina sondurelim, beni yak beni yik beni hapset, icine cek bebegim')","yanip, yansin, yasakliyiz",1
944,"Pandas(Index=959, LYRICS='cok kolay dedin inandim ben de, dur dinle dedin kulagim sende, bir gunum bir dunum birde umudum, sonmesin tut biraz ellerin nerde, bir sesim bir tenim birde huzurum, al hadi al biraz acilsin perde, acilsin perde, bir gun, bir gun nasibimse yarim ol gel, geceler usutur, dugum olmus sevdam coz gel, bir nefes uzagiz hadi nolur benle al ver, olurum, olurum o bakislarina, bir gun, bir gun nasibimse yarim ol gel, geceler usutur dugum olmus sevdam coz gel, bir nefes uzagiz hadi nolur benle al ver, olurum, olurum o bakislarina, bir gun. bir tutam ask kalmis simsiki elimde, can dedigin zaten emanet bedende, icimde firtina bekliyor tetikte, duy hadi gor hadi gel acilsin o perde, bir gun, bir gun nasibimse yarim ol gel, geceler usutur dugum olmus sevdam coz gel, bir nefes uzagiz hadi nolur benle al ver, olurum, olurum o bakislarina, bir gun, bir gun nasibimse yarim ol gel, geceler usutur dugum olmus sevdam coz gel, bir nefes uzagiz hadi nolur benle al ver, olurum, olurum o bakislarina, cok kolay dedin inandim bende')","biraz, bir, birde",1
945,"Pandas(Index=960, LYRICS='beni uzgun gormezsin, cunku buna degmezsin, ask onunde beklenilmez yar!, hizli gecer gormezsin, toz dumandan olmezsin, bir gider ki fark edilmez yar. alemsin, iste boyle beklersin, bir de bebek istersin, oldu hoscakal!, bendensin, yak bir aci iyi gelsin, bitti suren coktandir doldu hoscakal, baska turlu biri olsan olurdu ancak, ben gidiyorum sen lutfen eglenmene bak, nerden bileyim bu kalbimi kim dolduracak?, rahatsiz olma baskasiyla evlenmene bak, ben gidiyorum hadi sen evlenmene bak')","beklenilmez, olmezsin, hoscakal",1
946,"Pandas(Index=961, LYRICS='bazen sacmaliyor insan, bazen bilemiyor kiymetini askin, sanki her gun mu yasiyor, bazen kasiniyor insan, bazen goremiyor gercegini askin, hemen oyle kolay saniyor, hadi bir bak bize, geldik goze, cok zor degil mi ayri kalmak?, vakit varken gel barisalim, tek derdimiz mutlu olmak, bu kadar zor mu?, bu kadar zor mu?, bu kadar zor mu soyle!, bu kadar zor mu mutlu olmasi sence, askimiz dunyada dort yaprakli yonca, hayatin anlami uc kelime bence, seni cok seviyorum')","bazen, barisalim, kasiniyor",1
947,"Pandas(Index=962, LYRICS='her gun seni gorupte dokunamamak, saclarini ellerimle oksayamamak, sevap istemem artik gunahsa gunah, sustuk dudaklarimda yurekte feryat, bir gelsen, sarilsan seviyorum desen, olurdum sevincten kollarinda ben, inanmam, inanmam duyduklarima, uzaksin tuzaksin, yasaksin bana, korkma soylemem adini kimselere duyurmam, sen bile bilmeyeceksin omrun boyunca, sadece bu sarki soylenecek dillerde, bu gizli sevda, adin iki hece, dudaklarimda muhurledigim, gozlerin gece, yuregimde cakar o simseklerim, sanki bilmece cozmeye cesaret edemem ki, deli bu sevda')","gunahsa, dudaklarimda, cesaret",1
948,"Pandas(Index=963, LYRICS='askimiz ne guzeldi, bittiginde anladim, pismanliklar faydasiz, gittiginde anladim, seni cok sevdigimi, kalbimdeki yerini, ben senin degerini, gittiginde anladim, hayatta hicbir seye, boylesine yanmadim, sensiz yasamak cok zor, gittiginde anladim')","anladim, askimiz, gittiginde",1
949,"Pandas(Index=964, LYRICS='onune bak, ayni yolda gitmiyoruz, bakiyoruz ama gormuyoruz, inandirici olmuyor, bu yanyanalik, atmiyor oyle kalp yalandan dolandan, bir yerden sonra bitiyor, ask kendi fisini cekiyor, sorsan yakan ben gemileri, bu buyuk depremin nedeni, ben mi herseyin sebebi, sucu bana atma allah gorur, zora kosma dinle kalbimi, beni one surme yanlis olur, sen mahfettin artik anla bizi')","buyuk, atmiyor, gitmiyoruz",1
950,"Pandas(Index=965, LYRICS='ask doktoruyum ama, tedavim yok, benim kendime bile, bir hayrim yok, cozebilmek mumkunse, gel ucundan tut, sakin birakma,i-ih boyle birakma, deli degilim ama, inanmak zor, bir haber alamazsan bile hayra yor, kurtarabilmek mumkunse, gel ucundan tut, sakin birakma, ah tuh vah vah olmadi olmadi deme, hadi hadi bir daha dene, baktin yine olmadi saglik olsun, tuh vah vah olmadi olmadi deme, hadi hadi bir daha dene, ya kismet bu sefer, ask olsun')","birakma, bile, olmadi",1
951,"Pandas(Index=966, LYRICS=""pilatese yazildi siftahi yok, alem sporda gorsun, instagram'da mutsuzu yok, hep yalan dolan biliyorsun, sahte, kucuk, mukemmel, dunyasinda herkes, evlilik adayi mustakbel, hepsi kendine prenses, ben tek siz hepiniz, aynaya bakti mi hicbiriniz, takmiyorum takmiycam, kimsenin yanina birakmiycam, ben tek siz hepiniz, aynaya bakti mi hicbiriniz, takmiyorum takmiycam, kimsenin yanina birakmiycam, patates kizartma listede yok, alem diyette gorsun, instragram'da sisman yok, hep inceler goruyorsun, sahte, kucuk, mukemmel, dunyasinda herkes, evlilik adayi mustakbel, hepsi kendine prenses, ben tek siz hepiniz, aynaya bakti mi hicbiriniz, takmiyorum takmiycam, kimsenin yanina birakmiycam, ben tek siz hepiniz, aynaya bakti mi hicbiriniz, takmiyorum takmiycam, kimsenin yanina birakmiycam, ben tek siz hepiniz, aynaya bakti mi hicbiriniz, takmiyorum takmiycam, kimsenin yanina birakmiycam, ben tek siz hepiniz, aynaya bakti mi hicbiriniz, takmiyorum takmiycam, kimsenin yanina birakmiycam"")","pilatese, takmiyorum, biliyorsun",1
952,"Pandas(Index=967, LYRICS=""hic iyi degil ruh halin, git bak kaldikca batiyorsun, sen aski ne zannediyorsun, hayal perdesinde yalanlar yasandi, ve bitti o gunahlar, sen yuregimi haketmiyorsun, artik gecmisim ben hislerimden, emeklerimde, tatsiz bir hakikat, mutlu son yok bu hikayede, yanlis alarm canim buyu bozuldu, bugunu yaz bi' yere, ayri dunyalarin insanlariyiz, iyi bak kendine, yanlis alarm canim buyu bozuldu, bugunu yaz bi' yere, ayri dunyalarin insanlariyiz, iyi bak kendine, hic iyi degil ruh halin, git bak kaldikca batiyorsun, sen aski ne zannediyorsun, hayal perdesinde yalanlar yasandi, ve bitti o gunahlar, sen yuregimi haketmiyorsun, artik gecmisim ben hislerimden, emeklerimde, tatsiz bir hakikat, mutlu son yok bu hikayede, yanlis alarm canim buyu bozuldu, bugunu yaz bi' yere, ayri dunyalarin insanlariyiz, iyi bak kendine, yanlis alarm canim buyu bozuldu, bugunu yaz bi' yere, ayri dunyalarin insanlariyiz, iyi bak kendine, yanlis alarm canim buyu bozuldu, bugunu yaz bi' yere, ayri dunyalarin insanlariyiz, iyi bak kendine, yanlis alarm canim buyu bozuldu, bugunu yaz bi' yere, ayri dunyalarin insanlariyiz, iyi bak kendine"")","insanlariyiz, haketmiyorsun, alarm",1
953,"Pandas(Index=968, LYRICS=""belki farklidir dedim, meger uymusum seytana, yine kirik bir kalp elimde, kalmisim ortada, zorum neymis ki, atmisim kendimi yoluna, koca yuregimi oyalamisim, bir hic ugruna, ne yapmisim ki ben deyip, bana habersizi oyna, sanki bilmiyor eserini, hadi uydur bi' yalan daha, ben kor degilim, ortme uzerimi masalla, kanmam inanmam, nankor degilim senin gibi, yok sayamam, unutamam, ben kor degilim, ortme uzerimi masalla, kanmam inanmam, nankor degilim senin gibi, yok sayamam, unutamam, belki farklidir dedim, meger uymusum seytana, yine kirik bir kalp elimde, kalmisim ortada, zorum neymis ki, atmisim kendimi yoluna, koca yuregimi oyalamisim, bir hic ugruna, ne yapmisim ki ben deyip, bana habersizi oyna, sanki bilmiyor eserini, hadi uydur bi' yalan daha, ben kor degilim, ortme uzerimi masalla, kanmam inanmam, nankor degilim senin gibi, yok sayamam, unutamam, ben kor degilim, ortme uzerimi masalla, kanmam inanmam, nankor degilim senin gibi, yok sayamam, unutamam"")","oyalamisim, yapmisim, kalmisim",1
954,"Pandas(Index=969, LYRICS='gunler gecmis, aylar olmus, ona ne luzum var, yuzume bir defa gulmedi hayat, simdi kahkahalar, dediler bakip sagina soluna, beni ariyormus, donmek isterse istedigim tek, sarti da buymus, yazsin bana, belki donerim, yazsin bana, sevdigini o, yazsin bana kapimin onune, yatsin ya da, oooh, yazsin bana, belki donerim, yazsin bana, sevdigini o, yazsin bana kapimin onune, yatsin ya da, oooh, artik mutlu bir hayatta, ona ne luzum var, kalbim ruhum hep ayakta, aska yakinlar, dediler bakip sagina soluna, beni ariyormus, donmek isterse istedigim tek, sarti da buymus, yazsin bana, belki donerim, yazsin bana, sevdigini o, yazsin bana kapimin onune, yatsin ya da, oooh, yazsin bana, belki donerim, yazsin bana, sevdigini o, yazsin bana kapimin onune, yatsin ya da, oooh, yazsin bana, belki donerim, yazsin bana, sevdigini o, yazsin bana kapimin onune, yatsin ya da, oooh, yazsin bana, belki donerim, yazsin bana, sevdigini o, yazsin bana kapimin onune, yatsin ya da, yazsin bana, belki donerim, yazsin bana, sevdigini o, yazsin bana kapimin onune, yatsin ya da, oooh, yazsin bana, belki donerim, yazsin bana, sevdigini o, yazsin bana kapimin onune, yatsin ya da, oooh')","yazsin, kapimin, yakinlar",1
955,"Pandas(Index=970, LYRICS='sevmek bizim isimiz, evelallah hallederiz, once bir elim tut, done done dans ederiz, titrer sana icimin yapraklari, korkma uzan op onlari, hasret bitti erdim muradima, ozgecmisim hep sendin aslinda, yarinlar yarinlar bizim olsunlar, bir omur var, bir omur var, tadini cikarsinlar, asiklar asiklar singirdaktirlar, kim ne demis, kim kusmus, birakin sallansinlar, sevmek bizim isimiz, evelallah hallederiz, once bir elim tut, done done dans ederiz, sevmek bizim isimiz, evelallah hallederiz, sen bizde yolu goster, duseceksek tam duseriz, titrer sana icimin yapraklari, korkma uzan op onlari, hasret bitti erdim muradima, ozgecmisim hep sendin aslinda, yarinlar yarinlar bizim olsunlar, bir omur var, bir omur var, tadini cikarsinlar, asiklar asiklar singirdaktirlar, kim ne demis, kim kusmus, birakin sallansinlar, sevmek bizim isimiz, evelallah hallederiz, once bir elim tut, done done dans ederiz, sevmek bizim isimiz, evelallah hallederiz, sen bizde yolu goster, duseceksek tam duseriz, sevmek bizim isimiz, evelallah hallederiz, once bir elim tut, done done dans ederiz, sevmek bizim isimiz, evelallah hallederiz, sen bizde yolu goster, duseceksek tam duseriz')","bizde, bizim, isimiz",1
956,"Pandas(Index=971, LYRICS='yildizlar yaninda sonuk, aski kalbi kadar buyuk, bir gun kapimi calacak biliyorum, elinde tek tas bi yuzuk, is isten gecmeden olsa, bir gun yanimda uyansa, yuregimden yuregime yollar var ya, hepsi tebessum sana, sadece sen ol yanimda, beklemem artik gel beni sen sar, boyle olsun kime ne zarar, ey canimin sahibi yar, seviyorum ne onemi var, beklemem artik gel beni sen sar, boyle olsun kime ne zarar, ey canimin sahibi yar, seviyorum ne onemi var, yildizlar yaninda sonuk, aski kalbi kadar buyuk, bir gun kapimi calacak biliyorum, elinde tek tas bi yuzuk, is isten gecmeden olsa, bir gun yanimda uyansa, yuregimden yuregime yollar var ya, hepsi tebessum sana, sadece sen ol yanimda, beklemem artik gel beni sen sar, boyle olsun kime ne zarar, ey canimin sahibi yar, seviyorum ne onemi var, beklemem artik gel beni sen sar, boyle olsun kime ne zarar, ey canimin sahibi yar, seviyorum ne onemi var, beklemem artik gel beni sen sar, boyle olsun kime ne zarar, ey canimin sahibi yar, seviyorum ne onemi var, seviyorum ne onemi var')","sahibi, yuregimden, biliyorum",1
